adult,original_language,popularity,runtime,title,vote_average,vote_count,Year,budget,revenue
FALSE,en,18.006896,105,Disturbia,6.6,1038,2007,20,117.760134
FALSE,en,11.101549,99,Pathfinder,5.4,173,2007,45,30.822861
FALSE,en,6.300001,93,Slow Burn,5.5,16,2005,15.5,1.237615
FALSE,en,5.615957,96,The Contract,5.5,152,2006,25,5.5492
FALSE,en,7.712309,80,Vacancy,6,406,2007,19,35.300645
FALSE,en,9.351276,97,In the Land of Women,5.8,163,2007,10,17.5
FALSE,en,10.19853,90,Mr. Bean's Holiday,6.1,682,2007,25,229.736344
FALSE,en,6.097503,102,The Invisible,6,148,2007,30,26.810113
FALSE,en,27.614265,139,Spider-Man 3,5.9,3687,2007,258,890.871626
FALSE,ja,9.409701,115,Tales from Earthsea,6.5,278,2006,22,68
FALSE,fr,0.860734,124,The Rocket: The Legend of Rocket Richard,6.1,17,2005,8,2.019009
FALSE,ru,7.42908,132,Day Watch,6.2,170,2006,4.2,38.862717
FALSE,en,2.514638,101,This Is England,7.4,370,2006,2.38,8.176544
FALSE,en,9.058516,129,Knocked Up,6.2,1255,2007,30,219.076518
FALSE,en,7.768045,117,Hairspray,6.5,738,2007,50,90.450008
FALSE,en,12.884191,100,28 Weeks Later,6.5,1225,2007,15,64.23844
FALSE,en,14.072479,93,Shrek the Third,6,2355,2007,160,798.958165
FALSE,en,10.357064,85,Once,7.4,457,2007,0.16,20.710513
FALSE,en,31.363664,169,Pirates of the Caribbean: At World's End,6.9,4627,2007,300,961
FALSE,en,5.911303,102,Bug,6,167,2006,4,8.05914
FALSE,en,7.423812,120,Mr. Brooks,6.8,543,2007,20,41.637263
FALSE,en,2.961621,97,Gracie,6,17,2007,9,2.955039
FALSE,en,8.552967,108,88 Minutes,5.7,323,2007,30,16.930884
FALSE,en,12.16276,122,Ocean's Thirteen,6.5,2040,2007,85,311.312624
FALSE,en,1.372493,90,Ten Canoes,6.7,21,2006,2,0.3
FALSE,en,2.392367,78,Alone With Her,6.2,20,2006,1,0.010018
FALSE,en,8.916747,93,Hostel: Part II,5.6,464,2007,10.2,35.619521
FALSE,en,11.526339,85,Surf's Up,5.9,616,2007,85,149.044513
FALSE,en,12.924254,92,Fantastic 4: Rise of the Silver Surfer,5.4,2648,2007,130,289.047763
FALSE,en,5.284805,91,Fido,6.6,137,2006,8,0.426224
FALSE,en,13.412137,113,Death Proof,6.7,1359,2007,25,25.037897
FALSE,en,9.604564,126,Rescue Dawn,6.9,339,2006,10,7.177143
FALSE,en,4.681832,87,The TV Set,6,19,2006,2,0.265198
FALSE,en,6.766086,123,Sicko,7.3,241,2007,9,24.538513
FALSE,sv,0.988777,100,Popular Music,6,17,2004,2.224,28
FALSE,en,16.770196,100,A Mighty Heart,6.7,97,2007,16,18.928871
FALSE,en,9.196884,104,1408,6.5,1372,2007,25,94.679598
FALSE,en,8.832907,90,Death at a Funeral,6.9,508,2007,9,0.000046
FALSE,en,14.886039,128,Live Free or Die Hard,6.4,2122,2007,110,383.531464
FALSE,en,7.102076,91,License to Wed,5.3,258,2007,35,69.307224
FALSE,en,9.156877,96,Evan Almighty,5.3,1194,2007,175,173
FALSE,en,5.587707,144,Transformers,6.6,4113,2007,150,709.70978
FALSE,en,8.687797,96,Captivity,4.4,134,2007,17,2.6268
FALSE,en,21.3643,138,Harry Potter and the Order of the Phoenix,7.4,5633,2007,150,938.212738
FALSE,en,6.645799,115,I Now Pronounce You Chuck & Larry,5.8,640,2007,85,186.072214
FALSE,en,14.784525,127,Stardust,7.2,1215,2007,70,135.560026
FALSE,en,14.302911,87,The Simpsons Movie,6.9,2335,2007,75,527.068851
FALSE,en,4.961439,105,I Know Who Killed Me,4,81,2007,12,9.620399
FALSE,en,9.672317,104,No Reservations,6.1,336,2007,28,92.60105
FALSE,en,18.173269,115,The Bourne Ultimatum,7.3,2938,2007,70,442.824138
FALSE,en,4.725299,90,You Kill Me,6.2,82,2007,4,2.426851
FALSE,en,16.205105,113,Superbad,7,2152,2007,20,121.463226
FALSE,en,9.718111,91,Rush Hour 3,6.1,801,2007,140,258.022233
FALSE,en,8.920545,102,The Last Legion,5,210,2007,67,25.303038
FALSE,en,6.463883,108,Sydney White,6,242,2007,16.5,13.620075
FALSE,en,13.842333,110,The Kingdom,6.5,517,2007,70,86.658558
FALSE,en,5.414213,89,Daddy Day Camp,4.4,94,2007,6,18.197398
FALSE,en,5.228837,99,The Invasion,5.7,366,2007,80,15.071514
FALSE,en,12.077833,103,War,6,422,2007,25,40.452643
FALSE,en,6.764056,106,The Nanny Diaries,6.1,335,2007,20,47.738099
FALSE,en,11.607678,109,Halloween,5.9,510,2007,15,80.253908
FALSE,en,6.612175,105,Death Sentence,6.4,303,2007,20,16.974459
FALSE,en,8.031164,93,The Good Night,5.7,41,2007,15,0.02038
FALSE,en,18.079094,122,3:10 to Yuma,6.9,1210,2007,55,70.01622
FALSE,en,7.259086,86,Shoot 'Em Up,6.3,589,2007,39,26.820641
FALSE,en,8.913338,123,Atonement,7.4,1075,2007,30,129.266061
FALSE,ro,9.990406,113,"4 Months, 3 Weeks and 2 Days",7.4,158,2007,0.85251,1.185783
FALSE,en,1.987795,102,No End in Sight,7.3,23,2007,2,1.431623
FALSE,en,11.8027,122,The Brave One,6.4,258,2007,70,69.766619
FALSE,en,9.604552,124,In the Valley of Elah,6.6,265,2007,23,29.54179
FALSE,hi,4.102052,157,Rang De Basanti,7.2,98,2006,2.2,11.502151
FALSE,en,11.414893,97,I Could Never Be Your Woman,5.7,94,2007,24,9.576495
FALSE,en,4.661689,105,December Boys,6.2,79,2007,4,0.046474
FALSE,en,9.897909,100,Eastern Promises,7.2,867,2007,51.5,55.112356
FALSE,en,2.942202,99,Brooklyn Rules,5.8,19,2007,8,0.458232
FALSE,en,10.77166,97,The Death and Life of Bobby Z,5.8,104,2007,22,0.413454
FALSE,en,3.009134,94,Resident Evil: Extinction,6.1,1308,2007,45,148.412065
FALSE,en,7.456047,101,Good Luck Chuck,5.6,454,2007,25,59.192128
FALSE,en,15.423538,148,Into the Wild,7.8,3139,2007,15,56.255142
FALSE,en,9.627676,110,The Game Plan,6,434,2007,22,147.880543
FALSE,en,9.149612,116,The Heartbreak Kid,5.7,414,2007,60,127.76665
FALSE,en,8.936547,98,Dan in Real Life,6.5,363,2007,25,68.377859
FALSE,en,6.493474,91,The Darjeeling Limited,7.1,876,2007,16,24.377151
FALSE,en,7.572144,117,We Own the Night,6.5,327,2007,21,54.926886
FALSE,en,7.608243,114,Elizabeth: The Golden Age,6.6,310,2007,55,74.237563
FALSE,en,7.857078,119,Michael Clayton,6.6,508,2007,25,92.991835
FALSE,en,8.025118,106,Lars and the Real Girl,7.1,517,2007,12,11.293663
FALSE,en,8.764548,113,30 Days of Night,6.2,784,2007,30,75.505973
FALSE,en,13.482558,120,Rendition,6.2,207,2007,27.5,24.74867
FALSE,en,11.446274,113,Things We Lost in the Fire,6.7,90,2007,16,2.849142
FALSE,en,6.148516,113,Gone Baby Gone,7.2,1034,2007,19,34.619699
FALSE,en,10.111313,160,The Assassination of Jesse James by the Coward Robert Ford,7,792,2007,30,14.711793
FALSE,en,3.034823,107,10th & Wolf,6.3,26,2006,8,0.143451
FALSE,de,10.083019,122,The Edge of Heaven,6.6,68,2007,3.8,17.804565
FALSE,en,2.016044,113,Why Did I Get Married?,6.1,33,2007,15,55.184721
FALSE,en,12.233863,93,Saw IV,5.9,938,2007,10,139.352633
FALSE,en,9.644542,157,American Gangster,7.4,1527,2007,100,266.465037
FALSE,en,8.774374,91,Bee Movie,5.7,1208,2007,150,287.594577
FALSE,en,9.309967,117,Before the Devil Knows You're Dead,6.9,359,2007,18,25.005257
FALSE,fr,11.090265,112,The Diving Bell and the Butterfly,7.5,290,2007,14,19.777647
FALSE,en,15.565484,122,No Country for Old Men,7.7,3083,2007,25,171.6
FALSE,en,1.833892,87,Itty Bitty Titty Committee,6,12,2007,1,0.018479
FALSE,en,8.874048,114,August Rush,7.2,821,2007,25,66.122026
FALSE,ko,1.486349,113,No Mercy for the Rude,6.8,18,2006,0.000003,0.000004
FALSE,en,5.80986,92,Lions for Lambs,6,223,2007,35,63.215872
FALSE,en,5.502098,116,Fred Claus,5.5,211,2007,100,97.838349
FALSE,en,9.951195,115,Beowulf,5.5,855,2007,70,195.735876
FALSE,en,5.20735,139,Love in the Time of Cholera,6.5,84,2007,45,4.607608
FALSE,en,6.242588,144,Southland Tales,5.2,154,2006,17,0.374743
FALSE,ru,6.975759,159,12,6.6,54,2007,4,7.537453
FALSE,en,8.435642,126,The Mist,6.7,1438,2007,18,57.09619
FALSE,en,11.447798,107,Enchanted,6.6,1512,2007,85,340.487652
FALSE,en,13.765241,89,Hitman,5.9,982,2007,24,99.965753
FALSE,en,9.276709,98,P2,5.7,162,2007,8,7.76624
FALSE,hi,4.384156,170,Om Shanti Om,7.2,85,2007,9.1,37.707444
FALSE,en,7.076062,84,Awake,6.3,403,2007,86,14.373825
FALSE,en,11.481379,113,The Golden Compass,5.8,1347,2007,180,372.234864
FALSE,en,11.379355,101,I Am Legend,6.9,4977,2007,150,585.34901
FALSE,en,11.805233,92,Alvin and the Chipmunks,5.5,1212,2007,60,361.366633
FALSE,en,9.351557,135,I'm Not There.,6.6,202,2007,20,4.001121
FALSE,en,11.791591,96,Juno,7,2313,2007,7.5,231.411584
FALSE,en,11.119593,111,My Blueberry Nights,6.1,197,2007,10,21.786738
FALSE,en,3.494388,90,Redacted,6.2,37,2007,5,0.782102
FALSE,en,2.78291,86,The Treatment,6,4,2006,0.9,0.082701
FALSE,vi,0.044561,135,Journey from the Fall,5,1,2006,1.3,0.639
FALSE,en,9.070643,97,The Bucket List,7,1138,2007,45,175.372502
FALSE,en,5.970067,128,The Kite Runner,7.3,405,2007,20,73.276047
FALSE,en,10.038401,116,Sweeney Todd: The Demon Barber of Fleet Street,7,1745,2007,50,152
FALSE,en,12.854373,124,National Treasure: Book of Secrets,6.1,1782,2007,130,457.363168
FALSE,en,8.200627,158,There Will Be Blood,7.9,1581,2007,25,77.208711
FALSE,en,9.979162,102,Charlie Wilson's War,6.5,342,2007,75,119.00041
FALSE,en,10.793324,94,Aliens vs Predator: Requiem,4.9,758,2007,40,41.797066
FALSE,en,7.219935,96,Walk Hard: The Dewey Cox Story,6.6,214,2007,35,18.317151
FALSE,en,8.735448,126,The Great Debaters,6.9,153,2007,15,30.226144
FALSE,en,5.083211,112,The Water Horse,6.3,293,2007,40,103.071443
FALSE,en,10.304881,126,P.S. I Love You,7,1011,2007,30,156.835339
FALSE,en,10.342202,111,27 Dresses,6.1,1013,2008,30,160.259319
FALSE,hi,6.093304,165,Taare Zameen Par,7.7,194,2007,2.6,28.43
FALSE,ko,6.280906,90,Dragon Wars: D-War,4,104,2007,70,53.587404
FALSE,es,8.504511,78,[REC],7.1,954,2007,1.5,30.448
FALSE,en,6.496913,108,Flawless,6.6,142,2007,20,6.819587
FALSE,en,12.868098,85,Cloverfield,6.4,2297,2008,25,170.764026
FALSE,en,7.85217,101,Untraceable,5.9,241,2008,35,32.48341
FALSE,en,9.91556,92,Rambo,6.4,1009,2008,50,113.24429
FALSE,en,6.416753,84,Meet the Spartans,3.8,370,2008,30,84.646831
FALSE,en,8.233662,98,The Eye,5.5,284,2008,12,56.309766
FALSE,en,11.329733,103,The Signal,5.9,85,2007,0.05,0.249905
FALSE,en,11.928661,120,Hellboy II: The Golden Army,6.5,1555,2008,85,160.388063
FALSE,en,9.895652,107,In Bruges,7.4,1414,2008,15,34.533783
FALSE,bm,0.367324,115,Bamako,6.4,9,2006,2,0.111
FALSE,en,4.386145,114,Welcome Home Roscoe Jenkins,5.7,58,2008,35,43.650785
FALSE,en,9.4548,112,Fool's Gold,5.4,454,2008,70,111.231041
FALSE,en,0.900864,85,U2 3D,6.7,10,2007,15,22.730842
FALSE,en,11.03897,88,Jumper,5.9,1855,2008,85,222.231186
FALSE,en,7.001645,90,Vantage Point,6.3,731,2008,40,151.161491
FALSE,en,11.133784,95,The Spiderwick Chronicles,6.3,593,2008,90,162.839667
FALSE,en,7.667579,98,Step Up 2: The Streets,6.5,658,2008,23,150.8167
FALSE,hi,12.237488,213,Jodhaa Akbar,7.6,74,2008,8.3768,13
FALSE,en,11.840495,100,"Run, Fatboy, Run",6.2,241,2007,10,33
FALSE,en,6.415898,106,Taxi to the Dark Side,6.6,53,2007,1,0.274661
FALSE,en,13.99377,109,"10,000 BC",5.1,934,2008,105,266
FALSE,en,8.732701,112,The Bank Job,6.6,708,2008,20,64.822796
FALSE,en,13.436536,108,Doomsday,5.8,374,2008,30,22.211426
FALSE,en,8.326699,88,Horton Hears a Who!,6.3,927,2008,85,297.138014
FALSE,en,6.841586,112,Funny Games,6.3,562,2007,15,7.938872
FALSE,ru,6.375447,120,Mongol: The Rise of Genghis Khan,6.5,165,2007,18,26.52751
FALSE,en,6.258666,87,The Love Guru,4.3,243,2008,62,41.819064
FALSE,en,12.001324,95,Diary of the Dead,5.4,194,2007,2,5.364858
FALSE,en,8.762536,95,Hallam Foe,6.8,51,2007,8,0.060641
FALSE,en,7.031719,75,Justice League: The New Frontier,6.6,115,2008,3.5,5.231128
FALSE,en,10.510245,104,What Just Happened,5.2,128,2008,25,6.673422
FALSE,en,123.167259,152,The Dark Knight,8.3,12269,2008,185,1004.558444
FALSE,en,0.404753,78,Quiet City,6.6,7,2007,0.0025,0.015425
FALSE,en,14.753931,115,Never Back Down,6.5,511,2008,20,41.627431
FALSE,es,5.035414,145,Alatriste,5.6,62,2006,24,23.321954
FALSE,en,8.33756,123,21,6.5,1406,2008,35,69.823199
FALSE,en,3.756539,95,Smart People,5.8,74,2008,7,10.569964
FALSE,en,9.37102,114,Leatherheads,5.7,131,2008,58,41.299492
FALSE,en,7.404835,124,Assembly,7.1,35,2007,16,34.78696
FALSE,en,5.430566,113,Stop-Loss,6.1,84,2008,25,11.20713
FALSE,en,2.002032,138,Julia,7.2,23,2008,6,1.3
FALSE,en,7.558125,96,Nim's Island,5.6,341,2008,37,100.076342
FALSE,en,15.106676,111,Forgetting Sarah Marshall,6.4,1194,2008,30,105.173115
FALSE,en,7.876483,85,Superhero Movie,4.9,394,2008,35,25.871834
FALSE,en,13.246795,109,Street Kings,6.3,369,2008,20,65.569869
FALSE,en,13.065315,107,Harold & Kumar Escape from Guantanamo Bay,6.2,508,2008,12,43.493123
FALSE,en,7.134168,135,Speed Racer,5.7,359,2008,120,93.945766
FALSE,en,6.997601,104,The Forbidden Kingdom,6.3,476,2008,55,127.906624
FALSE,en,6.100498,93,Virgin Territory,4.3,75,2007,38,5.410749
FALSE,en,7.391932,96,Son of Rambow,6.7,146,2007,4,6.870249
FALSE,en,7.720729,107,Deception,5.7,200,2008,25,17.741298
FALSE,en,10.901355,99,Baby Mama,5.8,205,2008,30,63.833449
FALSE,en,1.787297,90,Expelled: No Intelligence Allowed,4.1,33,2008,3.5,7.7
FALSE,en,22.073099,126,Iron Man,7.4,8951,2008,140,585.174222
FALSE,en,6.417385,101,Made of Honor,6,410,2008,40,84.601681
FALSE,en,0.958152,105,"The Bread, My Sweet",5,6,2001,0.6,1.023156
FALSE,en,16.367481,93,Taken,7.2,4444,2008,25,226.830568
FALSE,en,9.218164,97,Stargate: The Ark of Truth,6.9,143,2008,7,8.9
FALSE,en,6.226054,97,Meet Bill,5.9,89,2007,5,0.346592
FALSE,da,10.054226,99,What Happens in Vegas,5.8,949,2008,35,170
FALSE,en,12.490891,150,The Chronicles of Narnia: Prince Caspian,6.3,1668,2008,225,419.651413
FALSE,en,4.800426,106,"War, Inc.",5.6,86,2008,5,1.296184
FALSE,en,12.577266,122,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2558,2008,185,786.636033
FALSE,en,9.170332,145,Sex and the City,6,525,2008,65,415.252786
FALSE,en,8.845536,86,The Strangers,6,509,2008,9,82.391145
FALSE,en,16.897541,90,Kung Fu Panda,6.9,3231,2008,130,631.74456
FALSE,en,13.116461,113,You Don't Mess with the Zohan,5.5,1068,2008,90,201.596308
FALSE,it,4.391819,108,My Brother Is an Only Child,6.7,61,2007,5,6.463286
FALSE,en,6.22229,91,The Happening,4.9,968,2008,60,163.403799
FALSE,en,19.125537,114,The Incredible Hulk,6.1,3086,2008,150,163.712074
FALSE,zh,14.622493,125,The Children of Huang Shi,6.5,53,2008,40,7.4
FALSE,en,16.088366,98,WALL·E,7.8,6439,2008,180,521.31186
FALSE,en,12.457896,110,Wanted,6.4,2583,2008,75,258.270008
FALSE,en,11.017324,92,Hancock,6.2,3050,2008,150,624.029371
FALSE,en,2.317528,88,Boy Culture,6,30,2007,0.5,0.220151
FALSE,en,11.35779,110,Get Smart,6,1072,2008,80,230.685453
FALSE,en,5.598338,99,The Wackness,6.2,95,2008,6,2.899975
FALSE,en,10.534437,108,Mamma Mia!,6.4,1435,2008,52,609.841637
FALSE,fr,7.250134,106,Welcome to the Sticks,6.7,638,2008,11,53.191886
FALSE,pl,4.230046,118,Katyn,6.7,50,2007,5.2,14.723313
FALSE,en,10.419974,93,Journey to the Center of the Earth,5.8,1353,2008,45,101.70206
FALSE,en,11.542926,90,Meet Dave,5.1,381,2008,60,50.650079
FALSE,en,4.522772,97,Death Defying Acts,5.5,59,2007,20,8.380329
FALSE,ja,9.570657,126,Death Note,6.8,163,2006,20,27.7932
FALSE,en,12.497651,111,Transsiberian,6.5,197,2008,15,5.92641
FALSE,en,6.212702,81,Space Chimps,5.1,102,2008,37,63.800345
FALSE,en,16.551503,163,Watchmen,7,2892,2009,130,185.258983
FALSE,en,8.579638,98,Step Brothers,6.5,1084,2008,65,128.107642
FALSE,en,11.069679,133,Brideshead Revisited,6.2,55,2008,20,13.204291
FALSE,en,9.863584,104,The X Files: I Want to Believe,5.5,534,2008,30,68.369434
FALSE,en,2.819298,77,The Tracey Fragments,5.9,36,2007,0.7,0.031576
FALSE,en,14.250227,112,The Mummy: Tomb of the Dragon Emperor,5.2,1418,2008,145,401.128639
FALSE,en,5.204249,120,Swing Vote,5.8,66,2008,21,17.6
FALSE,en,13.389735,98,The Midnight Meat Train,6,294,2008,15,3.533227
FALSE,en,3.334353,110,Bottle Shock,6.6,60,2008,5,4.040588
FALSE,en,9.648539,96,Vicky Cristina Barcelona,6.7,1050,2008,15,96.408652
FALSE,en,8.461369,111,Pineapple Express,6.6,1169,2008,27,101.624843
FALSE,zh,11.867516,150,Red Cliff,7.1,207,2008,80.341,127.814609
FALSE,en,4.631978,117,The Sisterhood of the Traveling Pants 2,6.1,244,2008,27,44.352417
FALSE,en,6.829658,112,Elegy,6.4,73,2008,13,14.894347
FALSE,en,8.980941,107,Tropic Thunder,6.5,1707,2008,92,188.072649
FALSE,en,8.524857,98,Star Wars: The Clone Wars,5.8,434,2008,8.5,68.282844
FALSE,en,6.603748,111,Mutant Chronicles,5.1,142,2008,8,2.033165
FALSE,he,7.636625,90,Waltz with Bashir,7.8,294,2008,2,11.125849
FALSE,sv,7.274237,115,Let the Right One In,7.5,997,2008,4,10.785801
FALSE,en,13.53003,105,Death Race,6,1205,2008,45,73.762516
FALSE,en,9.920106,97,The House Bunny,5.6,548,2008,25,70.44294
FALSE,en,9.469873,102,The Rocker,5.6,159,2008,15,8.76289
FALSE,en,8.612618,110,Mirrors,6,494,2008,35,72.436439
FALSE,ja,9.239882,121,Sukiyaki Western Django,6.3,79,2007,3.8,2.725258
FALSE,en,13.206799,96,Burn After Reading,6.5,1251,2008,37,163.720069
FALSE,en,11.634132,87,Disaster Movie,3.1,250,2008,25,14.109284
FALSE,en,9.273808,101,Babylon A.D.,5.4,687,2008,70,72.108608
FALSE,en,7.859606,114,Traitor,6.6,210,2008,22,23.530831
FALSE,en,10.36168,94,College,4.8,48,2008,7,6.230276
FALSE,en,6.62363,114,The Women,4.6,96,2008,16,50.007546
FALSE,it,34.145916,102,The Mother of Tears,4.1,135,2007,3.5,0.054947
FALSE,en,5.762005,103,The Spirit,4.7,323,2008,60,39.031337
FALSE,en,6.576009,99,Bangkok Dangerous,5,336,2008,45,42.48739
FALSE,en,2.066141,85,The Foot Fist Way,6,35,2006,0.079,0.245
FALSE,en,7.094624,101,Righteous Kill,5.9,382,2008,60,73.174566
FALSE,en,13.857624,110,Lakeview Terrace,5.9,294,2008,20,27.640028
FALSE,en,1.02071,98,To Rob a Thief,6,4,2007,4.002313,0.000006
FALSE,en,12.392754,115,Appaloosa,6.3,305,2008,20,20.211394
FALSE,en,11.221186,160,Miracle at St. Anna,6.3,90,2008,45,9.323833
FALSE,en,14.324875,118,Eagle Eye,6.3,1038,2008,80,178.066569
FALSE,en,11.981531,110,How to Lose Friends & Alienate People,6.2,247,2008,27,17.286299
FALSE,en,12.992176,89,Nick and Norah's Infinite Playlist,6.4,387,2008,9,32.973937
FALSE,en,0.524432,127,"The Tulse Luper Suitcases, Part 1: The Moab Story",7.8,5,2003,10,0.0258
FALSE,en,12.886125,128,Body of Lies,6.5,919,2008,70,113.280098
FALSE,en,8.061467,90,City of Ember,6.2,614,2008,55,17.869048
FALSE,en,10.08043,100,Max Payne,5.2,625,2008,35,85.416905
FALSE,en,6.449332,102,Zack and Miri Make a Porno,6.1,734,2008,24,42.105111
FALSE,en,8.937049,131,W.,6,144,2008,25.1,29.506464
FALSE,en,14.114136,101,My Best Friend's Girl,5.4,223,2008,20,36.620508
FALSE,en,6.390463,114,The Secret Life of Bees,7.4,159,2008,11,38.105395
FALSE,en,2.151159,83,An American Carol,4.1,20,2008,20,7
FALSE,de,6.010332,107,The Wave,7.5,870,2008,7.5,19
FALSE,en,6.140116,89,Quarantine,5.6,343,2008,12,40.855419
FALSE,en,5.844016,130,Pride and Glory,6.3,243,2008,30,31.148328
FALSE,en,4.929912,130,The Express,7.1,71,2008,40,9.793496
FALSE,en,7.263988,114,RockNRolla,6.9,851,2008,18,25.739015
FALSE,en,12.668733,89,Madagascar: Escape 2 Africa,6.2,1866,2008,150,603.900354
FALSE,ru,3.462653,123,Admiral,6.8,41,2008,2,38.135878
FALSE,en,7.462378,121,Blindness,6.4,393,2008,25,19.844979
FALSE,en,11.672394,141,Changeling,7.3,1151,2008,55,113.020255
FALSE,en,14.958098,111,The Road,6.8,1113,2009,32,27.635305
FALSE,en,11.258181,120,Slumdog Millionaire,7.6,2918,2008,15,377.910544
FALSE,en,13.67812,106,Quantum of Solace,6.1,3015,2008,200,586.090727
FALSE,en,7.646215,99,Role Models,6.4,575,2008,28,92.380927
FALSE,fr,6.670933,96,JCVD,6.6,155,2008,6,0.276891
FALSE,en,10.165499,92,Saw V,6,848,2008,10.8,113.857533
FALSE,en,9.106146,109,Sex Drive,6,348,2008,19,18.755936
FALSE,en,9.002146,108,While She Was Out,4.8,36,2008,6,0.39141
FALSE,en,9.569765,91,Beverly Hills Chihuahua,4.9,217,2008,20,149.281606
FALSE,en,9.566135,165,Australia,6.3,712,2008,130,49.554002
FALSE,en,15.580915,98,Bolt,6.3,1798,2008,150,309.979994
FALSE,en,10.680121,128,Milk,7.1,628,2008,20,54.586584
FALSE,en,31.282029,122,Twilight,5.8,3688,2008,37,392.616625
FALSE,en,9.296824,104,Transporter 3,5.9,1110,2008,30,108.979549
FALSE,en,7.210383,88,Four Christmases,5.3,337,2008,80,163.733697
FALSE,en,8.912738,94,The Boy in the Striped Pyjamas,7.7,1492,2008,12.5,20.416563
FALSE,en,6.804406,97,Surveillance,6,111,2008,3.5,1.115493
FALSE,en,5.329195,122,Fireproof,7,100,2008,0.5,33.456317
FALSE,en,9.369432,87,Igor,5.6,154,2008,25,30
FALSE,en,8.333526,102,Punisher: War Zone,5.6,298,2008,20.5,10.089373
FALSE,en,9.265322,104,The Day the Earth Stood Still,5.2,1057,2008,80,233.093859
FALSE,en,9.278263,104,Doubt,7,445,2008,20,50.907234
FALSE,en,14.794228,116,Gran Torino,7.8,3181,2008,33,269.958228
FALSE,en,7.931732,124,The Reader,7.2,835,2008,32,113.01929
FALSE,en,21.708267,123,Seven Pounds,7.5,2092,2008,55,168.167691
FALSE,en,7.903956,109,The Wrestler,7.3,1031,2008,6,44.703995
FALSE,en,17.934821,166,The Curious Case of Benjamin Button,7.3,3398,2008,150,333.932083
FALSE,en,9.756289,104,Yes Man,6.4,1869,2008,70,225.990978
FALSE,en,8.635464,121,Valkyrie,6.7,1195,2008,75,200.276
FALSE,en,10.739419,99,Bedtime Stories,5.9,924,2008,80,212.874442
FALSE,en,7.589546,92,Choke,6,128,2008,3,3.830137
FALSE,en,12.265867,119,Revolutionary Road,6.8,824,2008,35,75.225693
FALSE,en,2.023166,85,"Surfer, Dude",4.7,25,2008,6,0.069497
FALSE,en,2.420823,110,Nobel Son,6.4,29,2007,4,0.333912
FALSE,en,10.420849,98,Wild Child,6.4,421,2008,20,21.972336
FALSE,en,13.990891,137,Defiance,6.7,580,2008,32,51.155219
FALSE,en,9.729748,115,Marley & Me,6.9,1392,2008,60,244.082376
FALSE,ja,8.470945,100,Ponyo,7.5,953,2008,41.677699,187.479518
FALSE,cn,6.004257,108,Ip Man,7.5,1309,2008,11.715578,21.888598
FALSE,en,6.274736,93,Passengers,5.7,214,2008,25,2
FALSE,en,12.364579,93,The Tale of Despereaux,5.8,260,2008,60,50.877145
FALSE,en,8.33501,89,Bride Wars,5.9,884,2009,30,114.663461
FALSE,en,5.245883,101,My Bloody Valentine,5.3,303,2009,15,100.734718
FALSE,en,4.518646,99,Battle in Seattle,6.3,75,2007,8,0.908847
FALSE,es,8.623982,92,Timecrimes,7,313,2007,2.6,0.553198
FALSE,en,11.654958,92,Underworld: Rise of the Lycans,6.2,1447,2009,35,91.353501
FALSE,en,13.570926,106,Inkheart,6,610,2008,60,57.490374
FALSE,en,11.387338,99,The Lazarus Project,6,116,2008,9.75,0.558
